token,tokenized,lemma,ne_label,pos
بالفضيلة,ب+_الفضيلة,فَضِيلَة,O,noun
خيرا,خيرا,خَيْر,O,noun
متواضعا,متواضعا,مُتَواضِع,O,adj
امتنع,امتنع,ٱِمْتَنَع,O,verb
من,من,مِن,O,prep
نيابة,نيابة,نِيابَة,O,noun
الحكم,الحكم,حُكْم,O,noun
وغيرهما,و+_غيرهما,غَيْر,O,noun
وممن,و+_ممن,مِن,O,prep
اخذ,أخذ,أَخَذ,O,verb
عنه,عنه,عَن,O,prep
العربية,العربية,عَرَبِيّ,O,adj
العلم,العلم,عِلْم,O,noun
البلقيني,البلقيني,البلقيني,O,noun_prop
والشرف,و+_الشرف,شَرَف,O,noun
المناوي,المناوي,مُناوِي,O,adj
والشمني,والشمني,والشمني,B-PERS,noun_prop
وخلق,و+_خلق,خَلْق,O,noun
ممن,ممن,مِن,O,prep
لقيته,لقيته,لَقِي,O,verb
وجود,وجود,وُجُود,O,noun
عليه,عليه,عَلَى,O,prep
القران,القرآن,قُرْآن,B-MISC,noun_prop
الجلال,الجلال,جَلال,O,noun_prop
القمصي,القمصي,القمصي,O,noun_prop
رحمه,رحمه,رَحِم,O,verb
الله,الله,اللَّه,B-MISC,noun_prop
وايانا,و+_إيانا,إِيّا,O,part
.,.,.,O,punc
