token,tokenized,lemma,ne_label,pos
فلما,ف+_لما,لَمّا,O,conj
مات,مات,مات,O,verb
برقوق,ب+_رقوق,رَقّ,B-PERS,noun
اعيد,أعيد,أَعاد,O,verb
نعير,نعير,أَعار,B-PERS,verb
الى,إلى,إِلَى,O,prep
امرته,أمرته,أَمَر,O,verb
ثم,ثم,ثُمَّ,O,adv
كان,كان,كان,O,verb
ممن,ممن,مِن,O,prep
استنجد,أستنجد,ٱِسْتَنْجَد,O,verb
به,به,بِ,O,prep
دمرداش,دمرداش,دمرداش,B-LOC,noun_prop
لما,ل+_ما,ما,O,pron_rel
قدم,قدم,قَدَّم,O,verb
اللنكية,اللنكية,اللنكيه,O,noun_prop
فحضر,ف+_حضر,حَضَر,O,verb
بطائفة,ب+_طائفة,طائِفَة,O,noun
من,من,مِن,O,prep
العرب,العرب,عَرَب,O,noun
فلما,ف+_لما,لَمّا,O,conj
علم,علم,عَلِم,O,verb
انه,أنه,أَنَّ,O,conj_sub
لا,لا,لا,O,part_neg
طاقة,طاقة,طاقَة,O,noun
له,له,لِ,O,prep
بهم,بهم,بِ,O,prep
نزح,نزح,نَزَح,O,verb
الى,إلى,إِلَى,O,prep
الشرق,الشرق,شَرْق,O,noun_prop
فلما,ف+_لما,لَمّا,O,conj
نزح,نزح,نَزَح,O,verb
التتار,التتار,تَتَر,O,noun_prop
رجع,رجع,رَجَع,O,verb
نعير,نعير,أَعار,B-PERS,verb
الى,إلى,إِلَى,O,prep
سلمية,سلمية,سِلْمِيّ,B-LOC,adj
ثم,ثم,ثُمَّ,O,adv
كان,كان,كان,O,verb
ممن,ممن,مِن,O,prep
حاصر,حاصر,حاصَر,O,verb
دمرداش,دمرداش,دمرداش,B-LOC,noun_prop
بحلب,ب+_حلب,حَلَب,B-LOC,noun_prop
ثم,ثم,ثُمَّ,O,adv
جرت,جرت,جَرَى,O,verb
بينه,بينه,بَيِّن,O,noun
وبين,و+_بين,بَيِّن,O,noun
الامير,الأمير,أَمِير,O,noun
جكم,جكم,جكم,B-PERS,noun_prop
وقعة,وقعه,وَقَع,O,verb
فكسر,ف+_ك+_سر,سِرّ,O,noun
نعير,نعير,أَعار,B-PERS,verb
ونهب,و+_نهب,نَهْب,O,noun
وجيء,وجيء,وجيء,O,noun_prop
به,به,بِ,O,prep
الى,إلى,إِلَى,O,prep
حلب,حلب,حَلَب,B-LOC,noun_prop
فقتل,ف+_قتل,قَتَل,O,verb
في,في,فِي,O,prep
شوال,شوال,شُوال,O,noun
سنة,سنة,سَنَة,O,noun
ثمان,ثمان,ثَمانِي,O,noun
وقد,و+_قد,قَدْ,O,part_verb
نيف,نيف,نَيِّف,O,noun
على,على,عَلَى,O,prep
السبعين,السبعين,سَبْع,O,noun
وكان,و+_كان,كان,O,verb
شجاعا,شجاعا,شُجاع,O,adj
جوادا,جوادا,جَواد,O,adj
مهيبا,مهيبا,مَهِيب,O,adj
الا,إلا,إِلّا,O,part
انه,أنه,أَنَّ,O,conj_sub
كثير,كثير,كَثِير,O,noun
الغدر,الغدر,غَدْر,O,noun
والفساد,و+_الفساد,فَساد,O,noun
بموته,ب+_موته,مَوْت,O,noun
انكسرت,انكسرت,ٱِنْكَسَر,O,verb
شوكة,شوكة,شَوْكَة,O,noun
ال,ال,ال,O,part_det
مهنا,مهنا,مُهَنّا,O,noun_prop
وكان,و+_كان,كان,O,verb
الظاهر,الظاهر,ظاهِر,B-PERS,noun
خدعه,خدعة,خُدْعَة,O,noun
ووعده,و+_وعده,وَعَد,O,verb
حتى,حتى,حَتَّى,O,prep
تسلم,تسلم,تَسَلَّم,O,verb
منطاش,منطاش,منطاش,O,noun_prop
وغدر,و+_غدر,غَدْر,O,noun
به,به,بِ,O,prep
ولم,و+_لم,لَم,O,part_neg
يف,يف,يف,O,noun_prop
له,له,لِ,O,prep
الظاهر,الظاهر,ظاهِر,B-PERS,noun
بما,بما,ما,O,pron_rel
وعده,وعده,وَعْد,O,noun
بل,بل,بَل,O,conj
جعل,جعل,جَعَل,O,verb
يعد,يعد,عاد,O,verb
ذلك,ذلك,ذٰلِكَ,O,pron_dem
عليه,عليه,عَلَى,O,prep
ذنبا,ذنبا,ذَنْب,O,noun
،,،,،,O,punc
وولي,و+_ولي,وَلِيّ,O,noun
بعده,بعده,بُعْد,O,noun
ولده,ولده,وَلَد,O,noun
العجل,العجل,عَجَل,B-PERS,noun
،,،,،,O,punc
ذكره,ذكره,ذَكَر,O,verb
شيخنا,شيخنا,شَيْخ,O,noun
في,في,فِي,O,prep
انبائه,أنبائه,نَبَأ,O,noun
،,،,،,O,punc
وهو,و+_هو,هُوَ,O,pron
في,في,فِي,O,prep
المقريزي,المقريزي,المقريزي,B-PERS,noun_prop
مطول,مطول,مُطَوَّل,O,adj
.,.,.,O,punc
وينظر,و+_ينظر,نَظَر,O,verb
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
حيار,حيار,حيار,I-PERS,noun_prop
من,من,مِن,O,prep
التاريخ,التاريخ,تارِيخ,O,noun
الكبير,الكبير,كَبِير,O,adj
.,.,.,O,punc
