token,tokenized,lemma,ne_label,pos
ان,أن,أَنَّ,O,conj_sub
مات,مات,مات,O,verb
قبيل,قبيل,قُبَيْلَ,O,noun
الفجر,الفجر,فَجْر,O,noun
من,من,مِن,O,prep
ليلة,ليلة,لَيْلَة,O,noun
الخميس,الخميس,خَمِيس,O,noun_prop
خامس,خامس,خامِس,O,adj
ربيع,ربيع,رَبِيع,O,noun_prop
الثاني,الثاني,ثانِي,O,adj
سنة,سنة,سَنَة,O,noun
سبع,سبع,سَبْع,O,noun
وثمانين,و+_ثمانين,ثَمانِي,O,noun
،,،,،,O,punc
وفاحت,و+_فاحت,فاح,O,verb
اذ,إذ,إِذ,O,conj
ذاك,ذاك,ذاكَ,O,pron_dem
فيما,فيما,ما,O,conj_sub
قيل,قيل,قال,O,verb
ريح,ريح,رِيح,O,noun
طيبة,طيبة,طَيِّب,O,adj
ملات,ملأت,مَلَأ,O,verb
البيت,البيت,بَيْت,B-MISC,noun
لا,لا,لا,O,part_neg
تشبه,تشبه,أَشْبَه,O,verb
روائح,روائح,رائِحَة,O,noun
الطيب,الطيب,طَيِّب,O,noun_prop
ولا,و+_لا,لا,O,part_neg
المسك,ألمسك,لَمَس,O,verb
بل,بل,بَل,O,conj
اعظم,أعظم,أَعْظَم,O,noun
بكثير,ب+_كثير,كَثِير,O,noun
رحمه,رحمه,رَحِم,O,verb
الله,الله,اللَّه,B-MISC,noun_prop
وايانا,و+_إيانا,إِيّا,O,part
.,.,.,O,punc
