token,tokenized,lemma,ne_label,pos
في,في,فِي,O,prep
توجهه,توجهه,تَوَجُّه,O,noun
قصيدة,قصيدة,قَصِيدَة,O,noun
نبوية,نبوية,نَبَوِيّ,O,adj
اولها,أولها,أَوَّل,O,adj
:,:,:,O,punc
%,%,%,O,punc
%,%,%,O,punc
وتعرض,و+_تعرض,تَعَرَّض,O,verb
فيها,فيها,فِي,O,prep
لمنام,ل+_منام,مَنام,O,noun
راه,رآه,راوَنْد,O,verb
له,له,لِ,O,prep
بعضهم,ب+_عضهم,عَضّ,O,noun
وان,و+_أن,أَنَّ,O,conj_sub
النبي,النبي,نَبِيّ,O,adj
صلى,صلى,صَلَّى,O,verb
الله,الله,اللَّه,B-MISC,noun_prop
عليه,عليه,عَلَى,O,prep
وسلم,و+_سلم,سَلَّم,O,verb
ارسل,أرسل,أَرْسَل,O,verb
له,له,لِ,O,prep
ماء,ماء,ماء,O,noun
ليتوضا,ل+_يتوضأ,تَوَضَّأ,O,verb
به,به,بِ,O,prep
،,،,،,O,punc
وكان,و+_كان,كان,O,verb
كثير,كثير,كَثِير,O,noun
الاستحضار,الاستحضار,ٱِسْتِحْضار,O,noun
لنوادر,ل+_نوادر,نادِرَة,O,noun
الشعر,الشعر,شِعْر,O,noun
ومهمات,و+_مهمات,مُهِمَّة,O,noun
الوقائع,الوقائع,وَقِيعَة,O,noun
مجيدا,مجيدا,مَجِيد,O,noun
لتادية,ل+_تأدية,تَأْدِيَة,O,noun
ذلك,ذلك,ذٰلِكَ,O,pron_dem
.,.,.,O,punc
مات,مات,مات,O,verb
في,في,فِي,O,prep
ليلة,ليلة,لَيْلَة,O,noun
الاربعاء,الأربعاء,أَرْبِعاء,O,noun_prop
حادي,حادي,حادِي,O,adj
عشرى,عشري,عَشَرَة,O,noun
رمضان,رمضان,رَمَضان,O,noun_prop
سنة,سنة,سَنَة,O,noun
احدى,إحدى,أَحَد,O,noun
وتسعين,و+_تسعين,سَعَى,O,verb
بقرحة,ب+_قرحة,قَرِح,O,adj
جمرة,جمرة,جَمْر,O,noun
تعلل,تعلل,عَلَّل,O,verb
منها,منها,مِن,O,prep
قليلا,قليلا,قَلِيل,O,adj
وصلى,و+_صلى,صَلَّى,O,verb
عليه,عليه,عَلَى,O,prep
من,من,مِن,O,prep
الغد,الغد,غَد,O,noun
بجامع,ب+_جامع,جامِع,O,noun
المارداني,المارداني,المارداني,B-ORG,noun_prop
لقربه,ل+_قربه,قُرْب,O,noun
من,من,مِن,O,prep
منزله,منزله,مَنْزِل,O,noun
ووصيته,و+_وصيته,وَصِيَّة,O,noun
بذلك,ب+_ذلك,ذٰلِكَ,O,pron_dem
رفعا,رفعا,رَفَع,O,verb
للكلفة,ل+_الكلفة,كُلْفَة,O,noun
ثم,ثم,ثُمَّ,O,adv
دفن,دفن,دَفْن,O,noun
بزاوية,ب+_زاوية,زاوِيَة,O,noun
الشيخ,الشيخ,شَيْخ,O,noun_prop
ابي,أبي,أَبِي,B-PERS,noun_prop
العباس,العباس,عَبّاس,I-PERS,noun_prop
البصير,البصير,بَصِير,I-PERS,noun
عند,عند,عِنْد,O,noun
اولاده,أولاده,وَلَد,O,noun
رحمه,رحمه,رَحِم,O,verb
الله,الله,اللَّه,B-MISC,noun_prop
وايانا,و+_إيانا,إِيّا,O,part
.,.,.,O,punc
