token,tokenized,lemma,ne_label,pos
سنة,سنة,سَنَة,O,noun
تسع,تسع,تِسْع,O,adj
عشرة,عشرة,عَشَرَة,O,noun
.,.,.,O,punc
وقال,و+_قال,قال,O,verb
في,في,فِي,O,prep
معجمه,معجمه,مُعْجَم,O,noun
اجاز,أجاز,أَجاز,O,verb
في,في,فِي,O,prep
استدعاء,استدعاء,ٱِسْتِدْعاء,O,noun
ابني,ابني,ٱِبْن,O,noun
.,.,.,O,punc
وقوله,و+_قوله,قَوْل,O,noun
في,في,فِي,O,prep
رفع,رفع,رَفْع,O,noun
الاصر,الإصر,إِصْر,O,noun
انه,أنه,أَنَّ,O,conj_sub
ولي,ولي,وَلِيّ,O,noun
قضاء,قضاء,قَضاء,O,noun
المالكية,المالكية,مالِكِيّ,B-ORG,noun
مرتين,مرتين,مَرَّة,O,noun
سهو,سهو,سَهْو,O,noun
.,.,.,O,punc
وهو,و+_هو,هُوَ,O,pron
في,في,فِي,O,prep
الانباء,الأنباء,نَبَأ,O,noun
والمعجم,و+_المعجم,مُعْجَم,O,noun
على,على,عَلَى,O,prep
الصواب,الصواب,صَواب,O,noun
،,،,،,O,punc
وترجمه,و+_ترجمة,تَرْجَمَة,O,noun
المقريزي,المقريزي,المقريزي,B-PERS,noun_prop
في,في,فِي,O,prep
عقوده,عقوده,عَقْد,O,noun
.,.,.,O,punc
