"token","tokenized","lemma","ne_label","pos"
"بن","بن","بِن","I-PERS","noun_prop"
"العفيف","العفيف","عَفِيف","I-PERS","noun_prop"
"الانصاري","الأنصاري","أَنْصارِيّ","I-PERS","noun_prop"
"الدمشقي","الدمشقي","دِمَشْقِيّ","I-PERS","adj"
"الشافعي","الشافعي","شافِعِيّ","I-PERS","adj"
"نزيل","نزيل","أَزال","O","verb"
"الصالحية","الصالحية","الصالحيه","B-LOC","noun_prop"
"ويعرف","و+_يعرف","عَرَف","O","verb"
"بابن","ب+_ابن","ٱِبْن","I-PERS","noun"
"الصائع","الصائع","الصائع","I-PERS","noun_prop"
"وهو","و+_هو","هُوَ","O","pron"
"بكنيته","ب+_كنيته","كُنْيَة","O","noun"
"اشهر","أشهر","شَهْر","O","noun"
"،","،","،","O","punc"
"ولد","ولد","وَلَد","O","verb"
"في","في","فِي","O","prep"
"العشر","العشر","عُشْر","O","noun"
"الاخير","الأخير","أَخِير","O","adj"
"من","من","مِن","O","prep"
"جمادى","جمادى","جُمادَى","O","noun_prop"
"الاولى","الأولى","أُولَى","O","adj"
"او","أو","أَو","O","conj"
"الاخرة","الآخرة","آخِرَة","O","noun"
"سنة","سنة","سَنَة","O","noun"
"تسع","تسع","تِسْع","O","adj"
"وثلاثين","و+_ثلاثين","ثَلاث","O","noun"
"وسبعمائة","و+_سبعمائة","سَبْعمائَة","O","noun"
"واحضر","و+_أحضر","حَضَر","O","verb"
"على","على","عَلَى","O","prep"
"الشهاب","الشهاب","شِهاب","B-PERS","noun_prop"
"احمد","أحمد","أَحْمَد","I-PERS","noun_prop"
"بن","بن","بِن","I-PERS","noun_prop"
"علي","على","عَلَى","I-PERS","prep"
"الجزري","الجزري","جَزَرِيّ","I-PERS","adj"
"واسمع","و+_أسمع","سَمِع","O","verb"
"على","على","عَلَى","O","prep"
"ابي","أبي","أَبِي","B-PERS","noun_prop"
"عبد","عبد","عَبْد","I-PERS","noun_prop"
"الله","الله","اللَّه","I-PERS","noun_prop"
"بن","بن","بِن","I-PERS","noun_prop"
"الخباز","الخباز","خَبّاز","I-PERS","noun"
"واجاز","و+_أجاز","أَجاز","O","verb"
"له","له","لِ","O","prep"
"محمد","محمد","مُحَمَّد","B-PERS","noun_prop"
"بن","بن","بِن","I-PERS","noun_prop"
"عمر","عمر","عُمَر","I-PERS","noun_prop"
"السلاوي","السلاوى","سَلْواة","I-PERS","noun"
"وداود","و+_داود","داوُد","B-PERS","noun_prop"
"بن","بن","بِن","I-PERS","noun_prop"
"سليمان","سليمان","سُلَيْمان","I-PERS","noun_prop"
"خطيب","خطيب","خَطِيب","O","noun"
"بيت","بيت","بَيْت","O","noun_prop"
"الابار","الآبار","بِئْر","O","noun"
"والشمس","و+_الشمس","شَمْس","B-PERS","noun"
"بن","بن","بِن","I-PERS","noun_prop"
"النقيب","النقيب","نَقِيب","I-PERS","noun"
"وسمع","و+_سمع","سَمِع","O","verb"
"من","من","مِن","O","prep"
"الحافظ","الحافظ","حافِظ","B-PERS","noun_prop"
"المزي","المزي","المزي","I-PERS","noun_prop"
"والتقي","و+_ألتقي","ٱِلْتَقَى","B-PERS","verb"
"السبكي","الNOAN","سبكي","I-PERS","noun_prop"
"والجمال","و+_الجمال","جَمال","B-PERS","noun_prop"
"ابراهيم","إبراهيم","إِبْراهِيم","I-PERS","noun_prop"
"بن","بن","بِن","I-PERS","noun_prop"
"الشهاب","الشهاب","شِهاب","I-PERS","noun_prop"
"محمود","محمود","مَحْمُود","I-PERS","noun_prop"
"ومن","و+_من","مِن","O","prep"
"ابن","ابن","ٱِبْن","B-PERS","noun_prop"
"الوردي","الوردي","وَرْدِيّ","I-PERS","adj"
"البهجة","البهجة","بَهِج","O","noun"
"من","من","مِن","O","prep"
"نظمه","نظمه","نَظَّم","O","verb"
"وغير","و+_غير","غَيْر","O","noun"
"ذلك","ذلك","ذٰلِكَ","O","pron_dem"
"وكذا","و+_كذا","كَذا","O","conj"
"سمع","سمع","سَمِع","O","verb"
"من","من","مِن","O","prep"
"ابي","أبي","أَبِي","B-PERS","noun_prop"
"الفرج","الفرج","فَرَج","I-PERS","noun"
"بن","بن","بِن","I-PERS","noun_prop"
"عبد","عبد","عَبْد","I-PERS","noun_prop"
"الهادي","الهادي","هادِي","I-PERS","noun_prop"
"وعبد","و+_عبد","عَبْد","B-PERS","noun_prop"
"الرحمن","الرحمن","رَحْمٰن","I-PERS","noun_prop"
"بن","بن","بِن","I-PERS","noun_prop"
"احمد","أحمد","أَحْمَد","I-PERS","noun_prop"
"المرداوي","المرداوي","المرداوي","I-PERS","noun_prop"
"والوادياشي","والوادياشي","والوادياشي","B-PERS","noun_prop"
"وزينب","و+_زينب","زَيْنَب","B-PERS","noun_prop"
"ابنة","ابنة","ٱِبْنَة","I-PERS","noun"
"الكمال","الكمال","كَمال","I-PERS","noun"
"وعبد","و+_عبد","عَبْد","B-PERS","noun_prop"
"القادر","القادر","قادِر","I-PERS","noun_prop"
"بن","بن","بِن","I-PERS","noun_prop"
"القرشية","القرشية","قُرَشِيّ","I-PERS","adj"
"واكثر","و+_أكثر","أَكْثَر","O","adj"
"ذلك","ذلك","ذٰلِكَ","O","pron_dem"
"بعناية","ب+_عناية","عِنايَة","O","noun"
"ابيه","أبيه","أَب","O","noun"
"فاكثر","ف+_أكثر","أَكْثَر","O","adj"
"وتفرد","و+_تفرد","تَفَرُّد","O","noun"
"باشياء","ب+_أشياء","شَيْء","O","noun"
"سمعها","سمعها","سَمِع","O","verb"
"واشتغل","و+_أشتغل","ٱِشْتَغَل","O","verb"
"قليلا","قليلا","قَلِيل","O","adj"
"وطلب","و+_طلب","طَلَب","O","verb"
"بنفسه","ب+_نفسه","نَفْس","O","noun"
"وقرا","و+_قرآ","قَرَأ","O","verb"
"على","على","عَلَى","O","prep"
"محمد","محمد","مُحَمَّد","B-PERS","noun_prop"
"بن","بن","بِن","I-PERS","noun_prop"
"ابي","أبي","أَبِي","I-PERS","noun_prop"
"بكر","بكر","بَكْر","I-PERS","noun_prop"
"بن","بن","بِن","I-PERS","noun_prop"
"خليل","خليل","خَلِيل","I-PERS","noun_prop"
"الاعزازي","الاعزازي","الاعزازي","I-PERS","noun_prop"
"والصلاح","و+_الصلاح","صَلاح","B-PERS","noun_prop"
"بن","بن","بِن","I-PERS","noun_prop"
"ابي","أبي","أَبِي","I-PERS","noun_prop"
"عمر","عمر","عُمَر","I-PERS","noun_prop"
"مفترقين","مفترقين","مُفْتَرَق","O","noun"
"مشيخة","مشيخة","مَشْيَخَة","O","noun"
"الفخر","الفخر","فَخْر","O","noun"
"وكتب","و+_كتب","كَتَب","O","verb"
"الطباق","الطباق","طَبَقَة","O","noun"
"وتخرج","و+_تخرج","خَرَج","O","verb"
"قليلا","قليلا","قَلِيل","O","adj"
"بابن","ب+_ابن","ٱِبْن","B-PERS","noun"
"سعد","سعد","سَعْد","I-PERS","noun_prop"
"،","،","،","O","punc"
"وكان","و+_كان","كان","O","verb"
"حسن","حسن","حَسَن","O","noun_prop"
"المذاكرة","المذاكرة","مُذاكَرَة","O","noun"
"ولكنه","و+_لكنه","لٰكِنَّ","O","conj"
"لم","لم","لَم","O","part_neg"
"ينجب","ينجب","أَنْجَب","O","verb"
"كما","كما","كَما","O","conj"
"انه","أنه","أَنَّ","O","conj_sub"
"يحب","يحب","أَحَبّ","O","verb"
"التواريخ","التواريخ","تارِيخ","O","noun"
"والاداب","و+_الآداب","أَدَب","O","noun"
"ولكن","و+_لكن","لٰكِن","O","conj"
"لم","لم","لَم","O","part_neg"
"يكن","يكن","كان","O","verb"
"يدرك","يدرك","أَدْرَك","O","verb"
"الوزن","الوزن","وَزْن","O","noun"
".",".",".","O","punc"
"قاله","قاله","قال","O","verb"
"شيخنا","شيخنا","شَيْخ","O","noun"
"في","في","فِي","O","prep"
"معجمه","معجمه","مُعْجَم","O","noun"
"وحكى","و+_حكى","حَكَى","O","verb"
"ما","ما","ما","O","pron_rel"
"يشهد","يشهد","شَهِد","O","verb"
"لذلك","ل+_ذلك","ذٰلِكَ","O","pron_dem"
"وقال","و+_قال","قال","O","verb"
"انه","أنه","أَنَّ","O","conj_sub"
"قرا","قرآ","قَرَأ","O","verb"
"عليه","عليه","عَلَى","O","prep"
"وكتب","و+_كتب","كَتَب","O","verb"
"عنه","عنه","عَن","O","prep"
"ابياتا","أبياتا","بَيْت","O","noun"
"لابن","ل+_ابن","ٱِبْن","B-PERS","noun"
"الوردي","الوردي","وَرْدِيّ","I-PERS","adj"
"وكان","و+_كان","كان","O","verb"
"عسرا","عسرا","عَسَر","O","verb"
"في","في","فِي","O","prep"
"التحديث","التحديث","تَحْدِيث","O","noun"
"واجاز","و+_أجاز","أَجاز","O","verb"
"لابنته","ل+_ابنته","ٱِبْنَة","O","noun"
"وروى","و+_روى","رَوَى","O","verb"
"لنا","لنا","لِ","O","prep"
"عنه","عنه","عَن","O","prep"
"مجير","مجير","مُجِير","B-PERS","noun"
"الدين","الدين","دِين","I-PERS","noun"
"الذهبي","الذهبي","ذَهَبِيّ","I-PERS","adj"
"وشعبان","و+_شعبان","شَعْب","B-PERS","noun"
"العسقلاني","العسقلاني","العسقلاني","I-PERS","noun_prop"
"واخرون","و+_آخرون","آخَر","O","adj"
"،","،","،","O","punc"
"مات","مات","مات","O","verb"
"في","في","فِي","O","prep"
"رمضان","رمضان","رَمَضان","O","noun_prop"
"سنة","سنة","سَنَة","O","noun"
"سبع","سبع","سَبْع","O","noun"
"وذكره","و+_ذكره","ذَكَر","O","verb"
"المقريزي","المقريزي","المقريزي","B-PERS","noun_prop"
"في","في","فِي","O","prep"
"عقوده","عقوده","عَقْد","O","noun"
"بحذف","ب+_حذف","حَذْف","O","noun"
"محمد","محمد","مُحَمَّد","B-PERS","noun_prop"
"الثالث","الثالث","ثالِث","I-PERS","adj"
".",".",".","O","punc"
