"token","tokenized","lemma","ne_label","pos"
"الشرواني","الشرواني","الشرواني","B-PERS","noun_prop"
"ودخل","و+_دخل","دَخَل","O","verb"
"القاهرة","القاهرة","قاهِرَة","B-LOC","noun_prop"
"غير","غير","غَيْر","O","noun"
"مرة","مرة","مَرَّة","O","noun"
"اولها","أولها","أَوَّل","O","adj"
"في","في","فِي","O","prep"
"سنة","سنة","سَنَة","O","noun"
"احدى","إحدى","أَحَد","O","noun"
"وخمسين","و+_خمسين","خَمْس","O","noun"
"وكذا","و+_كذا","كَذا","O","conj"
"حج","حج","حَجّ","O","noun"
"غير","غير","غَيْر","O","noun"
"مرة","مرة","مَرَّة","O","noun"
"وكان","و+_كان","كان","O","verb"
"مع","مع","مَع","O","prep"
"الزيني","الزيني","الزيني","B-PERS","noun_prop"
"بن","بن","بِن","I-PERS","noun_prop"
"مزهر","مزهر","مَزْهَر","I-PERS","noun"
"في","في","فِي","O","prep"
"الرجبية","الرجبية","الرجبيه","B-LOC","noun_prop"
"لاختصاصه","ل+_اختصاصه","ٱِخْتِصاص","O","noun"
"به","به","بِ","O","prep"
"فكنت","ف+_كنت","كان","O","verb"
"اراه","أراه","راوَنْد","O","verb"
"هناك","هناك","هُناكَ","O","adv"
"يعرض","يعرض","عَرَّض","O","verb"
"على","على","عَلَى","O","prep"
"بعض","ب+_عض","عَضّ","O","noun"
"الفضلاء","الفضلاء","فاضِل","O","noun"
"كل","كل","كُلّ","O","noun"
"يوم","يوم","يَوْم","O","noun"
"جانبا","جانبا","جانِب","O","noun"
"من","من","مِن","O","prep"
"محافيظه","محافيظه","محافيظه","O","noun_prop"
"وناب","و+_نأب","أَبَى","O","verb"
"في","في","فِي","O","prep"
"القضاء","القضاء","قَضاء","O","noun"
"بدمشق","ب+_دمشق","دِمَشْق","B-LOC","noun_prop"
"عن","عن","عَن","O","prep"
"الولوي","الولوي","الولوي","B-PERS","noun_prop"
"البلقيني","البلقيني","البلقيني","I-PERS","noun_prop"
"فمن","ف+_من","مِن","O","prep"
"بعده","بعده","بُعْد","O","noun"
"،","،","،","O","punc"
"وكان","و+_كان","كان","O","verb"
"فاضلا","فاضلا","فاضَل","O","verb"
"لطيف","لطيف","لَطِيف","O","noun_prop"
"العشرة","العشرة","عَشَرَة","O","noun"
"خفيف","خفيف","خَفِيف","O","adj"
"الروح","الروح","رُوح","O","noun"
"حسن","حسن","حَسَن","O","noun_prop"
"الملتقى","الملتقى","مُلْتَقَى","O","noun"
"سريع","سريع","سَرِيع","O","adj"
"الحركة","الحركة","حَرَكَة","O","noun"
"والكلام","و+_الكلام","كَلام","O","noun"
"محبا","محبا","مُحِبّ","O","noun"
"في","في","فِي","O","prep"
"لقاء","لقاء","لِقاء","O","noun"
"الاكابر","الأكابر","أَكْبَر","O","noun"
"سليم","سليم","سَلِيم","O","noun_prop"
"الفطرة","الفطرة","فُطْر","O","noun"
"مات","مات","مات","O","verb"
"بدمشق","ب+_دمشق","دِمَشْق","B-LOC","noun_prop"
"في","في","فِي","O","prep"
"ربيع","ربيع","رَبِيع","O","noun_prop"
"الاخر","الآخر","آخَر","O","adj"
"سنة","سنة","سَنَة","O","noun"
"ثمان","ثمان","ثَمانِي","O","noun"
"وسبعين","و+_سبعين","سَبْع","O","noun"
"،","،","،","O","punc"
"وكان","و+_كان","كان","O","verb"
"قد","قد","قَدْ","O","part_verb"
"توجه","توجه","تَوَجَّه","O","verb"
"بعد","بعد","بُعْد","O","noun"
"دفن","دفن","دَفْن","O","noun"
"اخيه","أخيه","وَخَى","O","verb"
"بالقاهرة","ب+_القاهرة","قاهِرَة","B-LOC","noun_prop"
"اليها","إليها","إِلَى","O","prep"
"فابتدا","ف+_ابتدآ","ٱِبْتَدَأ","O","verb"
"به","به","بِ","O","prep"
"التوعك","التوعك","تَوَعُّك","O","noun"
"،","،","،","O","punc"
"واستمر","و+_استمر","ٱِسْتَمَرّ","O","verb"
"يعتريه","يعتريه","ٱِعْتَرَى","O","verb"
"وقتا","وقتا","وَقْت","O","noun"
"فوقتا","ف+_وقتا","وَقْت","O","noun"
"حتى","حتى","حَتَّى","O","prep"
"قضى","قضى","قَضَى","O","verb"
"رحمه","رحمه","رَحِم","O","verb"
"الله","الله","اللَّه","B-MISC","noun_prop"
"وعفا","و+_عفا","عَفا","O","verb"
"عنه","عنه","عَن","O","prep"
".",".",".","O","punc"
