token,tokenized,lemma,ne_label,pos
سابع,سابع,سابِع,O,adj
صفر,صفر,صِفْر,O,noun
التي,التي,الَّذِي,O,pron_rel
تليها,تليها,وَلِي,O,verb
بعد,بعد,بُعْد,O,noun
صرف,صرف,صَرْف,O,noun
التاج,التاج,تاج,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
المقسي,المقسي,المقسي,I-PERS,noun_prop
واستقر,و+_استقر,ٱِسْتَقَرّ,O,verb
اخوه,إخوة,إِخْوَة,O,noun
عوضه,عوضه,عَوَّض,O,verb
في,في,فِي,O,prep
نظر,نظر,نَظَر,O,noun
الجوالي,الجوالي,جالِيَة,B-PERS,noun
وتشاهم,و+_تشأهم,شاء,O,verb
وتضاخم,وتضاخم,وتضاخم,O,noun_prop
وتزايدت,و+_تزايدت,تَزايَد,O,verb
وجاهته,وجاهته,وَجاهَة,O,noun
وكثر,و+_كثر,كُثْر,O,noun
التردد,التردد,تَرَدُّد,O,noun
اليه,إليه,إِلَى,O,prep
والتمس,و+_ألتمس,ٱِلْتَمَس,O,verb
مني,مني,مِن,O,prep
المجيء,المجيء,مَجِيء,O,noun
له,له,لِ,O,prep
للقراءة,ل+_القراءة,قِراءَة,O,noun
علي,على,عَلَى,O,prep
فاعتذرت,ف+_اعتذرت,ٱِعْتَذَر,O,verb
بعادتي,ب+_عادتي,عادَة,O,noun
في,في,فِي,O,prep
ترك,ترك,تَرَك,O,verb
التردد,التردد,تَرَدُّد,O,noun
لاحد,ل+_أحد,أَحَد,O,noun
بسبب,ب+_سبب,سَبَب,O,noun
ذلك,ذلك,ذٰلِكَ,O,pron_dem
وكذا,و+_كذا,كَذا,O,conj
بلغني,بلغني,بَلَغ,O,verb
عن,عن,عَن,O,prep
ابن,ابن,ٱِبْن,B-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
شريف,شريف,شَرِيف,I-PERS,noun_prop
وسلك,و+_سلك,سَلَك,O,verb
الفخر,الفخر,فَخْر,B-PERS,noun
الديمي,الديمي,الديمي,I-PERS,noun_prop
مسلكه,مسلكه,مَسْلَك,O,noun
حيث,حيث,حَيْثُ,O,conj
تردد,تردد,تَرَدَّد,O,verb
لقراءة,ل+_قراءة,قِراءَة,O,noun
من,من,مِن,O,prep
يقرا,يقرا,أَقَرّ,O,verb
عليه,عليه,عَلَى,O,prep
بحضرته,ب+_حضرته,حَضْرَة,O,noun
،,،,،,O,punc
وكثر,و+_كثر,كُثْر,O,noun
تعلله,تعلله,عَلَّل,O,verb
بالقولنج,ب+_القولنج,قَوْلَنْج,O,noun
ونحوه,و+_نحوه,نَحْو,O,noun
ومقاساته,و+_مقاساته,مَقاس,O,noun
من,من,مِن,O,prep
الملك,الملك,مَلِك,O,noun
ما,ما,ما,O,pron_rel
الله,الله,اللَّه,B-MISC,noun_prop
به,به,بِ,O,prep
عليم,عليم,عَلِيم,O,noun
مرة,مرة,مَرَّة,O,noun
بعد,بعد,بُعْد,O,noun
اخرى,أخرى,أُخْرَى,O,adj
بحيث,ب+_حيث,حَيْثُ,O,conj
وضعه,وضعه,وَضَع,O,verb
ليضربه,ل+_يضربه,ضَرَب,O,verb
الى,إلى,إِلَى,O,prep
ان,أن,أَنَّ,O,conj_sub
استاذن,أستأذن,ٱِسْتَأْذَن,O,verb
في,في,فِي,O,prep
الحج,الحج,حَجّ,O,noun
سنة,سنة,سَنَة,O,noun
تسع,تسع,تِسْع,O,adj
وثمانين,و+_ثمانين,ثَمانِي,O,noun
وسافر,و+_سافر,سافَر,O,verb
فحج,ف+_حج,حَجّ,O,noun
وتاخر,و+_تأخر,تَأَخَّر,O,verb
هناك,هناك,هُناكَ,O,adv
السنة,السنة,سَنَة,O,noun
التي,التي,الَّذِي,O,pron_rel
تليها,تليها,وَلِي,O,verb
وتوجه,و+_توجه,تَوَجَّه,O,verb
في,في,فِي,O,prep
سابع,سابع,سابِع,O,adj
جمادى,جمادى,جُمادَى,O,noun_prop
الاولى,الأولى,أُولَى,O,adj
الى,إلى,إِلَى,O,prep
المدينة,المدينة,مَدِينَة,B-LOC,noun
النبوية,النبوية,نَبَوِيّ,I-LOC,adj
فوصلها,ف+_وصلها,وَصَل,O,verb
في,في,فِي,O,prep
ثامن,ثامن,ثامِن,O,adj
عشرة,عشرة,عَشَرَة,O,noun
وقرا,و+_قرآ,قَرَأ,O,verb
هناك,هناك,هُناكَ,O,adv
بالروضة,ب+_الروضة,رَوْضَة,O,noun
النبوية,النبوية,نَبَوِيّ,O,adj
على,على,عَلَى,O,prep
الشيخ,الشيخ,شَيْخ,O,noun_prop
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
المراغي,المراغي,المراغي,I-PERS,noun_prop
الشفا,الشفا,شَفاً,O,noun
وباشر,و+_باشر,باشَر,O,verb
الخدمة,الخدمة,خِدْمَة,O,noun
مع,مع,مَع,O,prep
الخدام,الخدام,خَدّام,O,noun
وتصدق,و+_تصدق,صَدَّق,O,verb
بما,بما,ما,O,pron_rel
قيل,قيل,قال,O,verb
انه,أنه,أَنَّ,O,conj_sub
خمسمائة,خمسمائة,خَمْسمائَة,O,noun
دينار,دينار,دِينار,B-MISC,noun
مما,مما,مِن,O,prep
لم,لم,لَم,O,part_neg
يثبت,يثبت,أَثْبَت,O,verb
وكان,و+_كان,كان,O,verb
على,على,عَلَى,O,prep
خير,خير,خَيْر,O,noun
وعاد,و+_عاد,عاد,O,verb
فوصل,ف+_وصل,وَصَل,O,verb
مكة,مكة,مَكَّة,B-LOC,noun_prop
في,في,فِي,O,prep
شعبان,شعبان,شَعْبان,O,noun_prop
فلم,ف+_لم,لَم,O,part_neg
يلبث,يلبث,لَبِث,O,verb
ان,أن,أَنَّ,O,conj_sub
مات,مات,مات,O,verb
بعد,بعد,بُعْد,O,noun
انقطاعه,انقطاعه,ٱِنْقِطاع,O,noun
ثمانية,ثمانية,ثَمانِي,O,adj
ايام,أيام,يَوْم,O,noun
في,في,فِي,O,prep
عصر,عصر,عَصْر,O,noun
يوم,يوم,يَوْم,O,noun
الخميس,الخميس,خَمِيس,O,noun_prop
ثامن,ثامن,ثامِن,O,adj
عشريه,عشريه,عُشْر,O,noun
وبادروا,و+_بادروا,بادَر,O,verb
لاخراجه,ل+_إخراجه,إِخْراج,O,noun
ليدرك,ل+_يدرك,أَدْرَك,O,verb
ليلة,ليلة,لَيْلَة,O,noun
الجمعة,الجمعة,جُمْعَة,O,noun_prop
في,في,فِي,O,prep
قبره,قبره,قَبْر,O,noun
فصلي,فصلي,فَصْلِيّ,O,adj
عليه,عليه,عَلَى,O,prep
بعد,بعد,بُعْد,O,noun
العصر,العصر,عَصْر,O,noun
بساعة,ب+_ساعة,ساعَة,O,noun
بعد,بعد,بُعْد,O,noun
النداء,النداء,نِداء,O,noun
عليه,عليه,عَلَى,O,prep
فوق,فوق,فَوْق,O,noun
قبلة,قبله,قَبِل,O,verb
زمزم,زمزم,زَمْزَم,B-MISC,noun
وشيعه,و+_شيعه,شَيَّع,O,verb
خلق,خلق,خَلْق,O,noun
ثم,ثم,ثُمَّ,O,adv
دفن,دفن,دَفْن,O,noun
بفسقية,ب+_فسقية,فِسْقِيَّة,O,noun
كان,كان,كان,O,verb
مملوك,مملوك,مَمْلُوك,O,adj
ابيه,أبيه,أَب,O,noun
سنقر,س+_نقر,أَقَرّ,B-PERS,verb
الجمالي,الجمالي,جَمالِيّ,I-PERS,adj
اعدها,أعدها,أَعَدّ,O,verb
لنفسه,ل+_نفسه,نَفْس,O,noun
قديما,قديما,قَدِيم,O,adj
من,من,مِن,O,prep
المعلاة,المعلاة,مَعْلاة,O,noun
رحمه,رحمه,رَحِم,O,verb
الله,الله,اللَّه,B-MISC,noun_prop
وعفا,و+_عفا,عَفا,O,verb
عنه,عنه,عَن,O,prep
.,.,.,O,punc
