token,tokenized,lemma,ne_label,pos
القضابل,القضابل,القضابل,O,noun_prop
ومشاركته,و+_مشاركته,مُشارَكَة,O,noun
ومزيد,و+_مزيد,مَزِيد,O,adj
تودده,تودده,وَدّ,O,verb
وكرم,و+_كرم,كَرَّم,O,verb
اصله,أصله,وَصَل,O,verb
.,.,.,O,punc
مات,مات,مات,O,verb
في,في,فِي,O,prep
احدى,إحدى,أَحَد,O,noun
الجماديين,الجماديين,الجماديين,O,noun_prop
سنة,سنة,سَنَة,O,noun
تسع,تسع,تِسْع,O,adj
وثمانين,و+_ثمانين,ثَمانِي,O,noun
باسكندرية,ب+_إسكندرية,إِسْكَنْدَرِيّ,B-LOC,adj
غريبا,غريبا,غَرِيب,O,adj
رحمه,رحمه,رَحِم,O,verb
الله,الله,اللَّه,B-MISC,noun_prop
وعفا,و+_عفا,عَفا,O,verb
عنه,عنه,عَن,O,prep
.,.,.,O,punc
