"token","tokenized","lemma","ne_label","pos"
"القلعة","القلعة","قَلْعَة","O","noun"
"وركب","و+_ركب","رُكْبَة","O","noun"
"بهما","بهما","بِ","O","prep"
"بحر","بحر","بَحْر","O","noun"
"النيل","النيل","نِيل","B-LOC","noun_prop"
"ليتوصل","ل+_يتوصل","تَوَصَّل","O","verb"
"الى","إلى","إِلَى","O","prep"
"فم","فم","فَم","I-LOC","noun"
"رشيد","رشيد","رَشِيد","B-LOC","noun_prop"
"ويركب","و+_يركب","رَكَّب","O","verb"
"بهما","بهما","بِ","O","prep"
"في","في","فِي","O","prep"
"غراب","غراب","غُراب","B-LOC","noun"
"اعد","أعد","أَعَدّ","O","verb"
"لذلك","ل+_ذلك","ذٰلِكَ","O","pron_dem"
"ولما","و+_لما","لَمّا","O","conj"
"علم","علم","عَلِم","O","verb"
"السلطان","السلطان","سُلْطان","O","noun"
"بهذا","ب+_هذا","هٰذا","O","pron_dem"
"تالم","تألم","تَأَلَّم","O","verb"
"وارسل","و+_أرسل","أَرْسَل","O","verb"
"في","في","فِي","O","prep"
"اثرهم","إثرهم","إِثْرَ","O","noun"
"فادركوا","ف+_أدركوا","أَدْرَك","O","verb"
"بالقرب","ب+_القرب","قُرْب","O","noun"
"من","من","مِن","O","prep"
"فم","فم","فَم","O","noun"
"رشيد","رشيد","رَشِيد","B-LOC","noun_prop"
"وقد","و+_قد","قَدْ","O","part_verb"
"عاقهم","عاقهم","عاق","O","verb"
"الريح","الريح","رِيح","O","noun"
"عن","عن","عَن","O","prep"
"الخروج","الخروج","خُرُوج","O","noun"
"الى","إلى","إِلَى","O","prep"
"بحر","بحر","بَحْر","B-LOC","noun"
"المالح","المالح","مالِح","I-LOC","adj"
"فاقتتل","ف+_أقتتل","ٱِقْتَتَل","O","verb"
"الفريقان","الفريقان","فَرِيق","O","noun"
"قتالا","قتالا","قِتال","O","noun"
"شديدا","شديدا","شَدِيد","O","adj"
"فكان","ف+_كان","كان","O","verb"
"الظفر","الظفر","ظَفَر","O","noun"
"لجماعة","ل+_جماعة","جَماعَة","O","noun"
"السلطان","السلطان","سُلْطان","O","noun"
"فوسط","ف+_وسط","وَسْط","O","noun"
"المملوك","المملوك","مَمْلُوك","O","adj"
"وقطع","و+_قطع","قَطَع","O","verb"
"ايديي","ايديي","ايديي","O","noun_prop"
"جماعة","جماعة","جَماعَة","O","noun"
"وحبس","و+_حبس","حَبْس","O","noun"
"هذا","هذا","هٰذا","O","pron_dem"
"بالبرج","ب+_البرج","بُرْج","O","noun_prop"
"وكان","و+_كان","كان","O","verb"
"يوما","يوما","يَوْم","O","noun"
"مهولا","مهولا","مُهَوِّل","O","noun"
"زاد","زاد","زاد","O","verb"
"فيه","فيه","فِي","O","prep"
"غضب","غضب","غَضَب","O","noun"
"السلطان","السلطان","سُلْطان","O","noun"
"الى","إلى","إِلَى","O","prep"
"الغاية","الغاية","غايَة","O","noun"
"ثم","ثم","ثُمَّ","O","adv"
"اطلقه","أطلقه","أَطْلَق","O","verb"
"بعد","بعد","بُعْد","O","noun"
"مدة","مدة","مُدَّة","O","noun"
"وصار","و+_صار","صار","O","verb"
"عند","عند","عِنْد","O","noun"
"العزيز","العزيز","عَزِيز","B-PERS","noun_prop"
"على","على","عَلَى","O","prep"
"عادته","عادته","عادَة","O","noun"
"ثم","ثم","ثُمَّ","O","adv"
"تزوج","تزوج","تَزَوَّج","O","verb"
"السلطان","السلطان","سُلْطان","O","noun"
"باخته","ب+_أخته","أُخْت","O","noun"
"وصارت","و+_صارت","صار","O","verb"
"خوند","خوند","خوند","B-PERS","noun_prop"
"شاه","شاه","شاه","I-PERS","noun_prop"
"زاده","زاده","زاد","I-PERS","noun"
"وتزوجها","و+_تزوجها","تَزَوَّج","O","verb"
"الظاهر","الظاهر","ظاهِر","B-PERS","noun"
"بعده","بعده","بُعْد","O","noun"
"واستولدها","واستولدها","واستولدها","O","noun_prop"
"اولادا","أولادا","وَلَد","O","noun"
"الى","إلى","إِلَى","O","prep"
"ان","أن","أَنَّ","O","conj_sub"
"طلقها","طلقها","طَلَق","O","noun"
"في","في","فِي","O","prep"
"سنة","سنة","سَنَة","O","noun"
"خمس","خمس","خَمْس","O","adj"
"وخمسين","و+_خمسين","خَمْس","O","noun"
"،","،","،","O","punc"
"ومات","و+_مآت","مَأْتَى","O","noun"
"سليمان","سليمان","سُلَيْمان","B-PERS","noun_prop"
"قبل","قبل","قِبَل","O","noun"
"ذلك","ذلك","ذٰلِكَ","O","pron_dem"
"بالطاعون","ب+_الطاعون","طاعُون","O","noun"
"سنة","سنة","سَنَة","O","noun"
"احدى","إحدى","أَحَد","O","noun"
"واربعين","و+_أربعين","أَرْبَع","O","noun"
"وهو","و+_هو","هُوَ","O","pron"
"ابن","ابن","ٱِبْن","O","noun_prop"
"خمس","خمس","خَمْس","O","adj"
"عشرة","عشرة","عَشَرَة","O","noun"
"تقريبا","تقريبا","تَقْرِيب","O","noun"
".",".",".","O","punc"
"وذكره","و+_ذكره","ذَكَر","O","verb"
"المقريزي","المقريزي","المقريزي","B-PERS","noun_prop"
"باختصار","ب+_اختصار","ٱِخْتِصار","O","noun"
".",".",".","O","punc"
