"token","tokenized","lemma","ne_label","pos"
"،","،","،","O","punc"
"وقد","و+_قد","قَدْ","O","part_verb"
"توجه","توجه","تَوَجَّه","O","verb"
"للقاهرة","ل+_القاهرة","قاهِرَة","B-LOC","noun_prop"
"بحرا","بحرا","بَحْر","O","noun"
"في","في","فِي","O","prep"
"سنة","سنة","سَنَة","O","noun"
"سبع","سبع","سَبْع","O","noun"
"وتسعين","و+_تسعين","سَعَى","O","verb"
"فبلغه","ف+_بلغه","بَلَغ","O","verb"
"الطاعون","الطاعون","طاعُون","O","noun"
"بها","بها","بِ","O","prep"
"فالتفت","ف+_ألتفت","ٱِلْتَفَت","O","verb"
"الى","إلى","إِلَى","O","prep"
"المدينة","المدينة","مَدِينَة","B-LOC","noun"
"ثم","ثم","ثُمَّ","O","adv"
"رجع","رجع","رَجَع","O","verb"
"الى","إلى","إِلَى","O","prep"
"مكة","مكة","مَكَّة","B-LOC","noun_prop"
"ثم","ثم","ثُمَّ","O","adv"
"عاد","عاد","عاد","O","verb"
"الى","إلى","إِلَى","O","prep"
"القاهرة","القاهرة","قاهِرَة","B-LOC","noun_prop"
"،","،","،","O","punc"
"ورجع","و+_رجع","رَجَع","O","verb"
"مع","مع","مَع","O","prep"
"موسم","موسم","مَوْسِم","O","noun"
"سنة","سنة","سَنَة","O","noun"
"ثمان","ثمان","ثَمانِي","O","noun"
"وتسعين","و+_تسعين","سَعَى","O","verb"
"وبين","و+_بين","بَيِّن","O","noun"
"الاخوين","الأخوين","أَخ","O","noun"
"تباين","تباين","تَبايُن","O","noun"
"عظيم","عظيم","عَظِيم","O","adj"
"وذاك","و+_ذاك","ذاكَ","O","pron_dem"
"اعلى","أعلى","أَعْلَى","O","adj"
"واغلى","و+_أغلى","أَغْلَى","O","noun"
".",".",".","O","punc"
