token,tokenized,lemma,ne_label,pos
اونه,آونة,أَوان,O,noun
وركن,و+_ركن,رُكْن,O,noun
الناس,الناس,ناس,O,noun
اليه,إليه,إِلَى,O,prep
واعتمدوه,و+_اعتمدوه,ٱِعْتَمَد,O,verb
وتوسل,و+_توسل,تَوَسُّل,O,noun
به,به,بِ,O,prep
في,في,فِي,O,prep
قضايا,قضايا,قَضِيَّة,O,noun
فانهاها,ف+_أنهاها,أَنْهَى,O,verb
كل,كل,كُلّ,O,noun
ذلك,ذلك,ذٰلِكَ,O,pron_dem
مع,مع,مَع,O,prep
الحشمة,الحشمة,حِشْمَة,O,noun
والرياسة,و+_الرياسة,رِئاسَة,O,noun
وحسن,و+_حسن,حَسَن,O,noun_prop
الشكالة,الشكالة,الشكاله,O,noun_prop
وعلى,و+_على,عَلَى,O,prep
الهمة,الهمة,هِمَّة,O,noun
التي,التي,الَّذِي,O,pron_rel
ربما,ربما,رُبَّما,O,adv
تصل,تصل,وَصَل,O,verb
به,به,بِ,O,prep
الى,إلى,إِلَى,O,prep
التعصب,التعصب,تَعَصُّب,O,noun
والالتفات,و+_الالتفات,ٱِلْتِفات,O,noun
للفقير,ل+_الفقير,فَقِير,O,adj
والاحسان,و+_الإحسان,إِحْسان,O,noun_prop
اليه,إليه,إِلَى,O,prep
وحج,و+_حج,حَجّ,O,noun
مرارا,مرارا,مِرار,O,noun
واستقر,و+_استقر,ٱِسْتَقَرّ,O,verb
في,في,فِي,O,prep
خدمة,خدمة,خِدْمَة,O,noun
الشيخونية,الشيخونية,الشيخونيه,O,noun_prop
بعد,بعد,بُعْد,O,noun
الشحنة,الشحنة,شَحْنَة,O,noun
وكثرت,و+_كثرت,كَثُر,O,verb
جهاته,جهاته,جِهَة,O,noun
وتزايدت,و+_تزايدت,تَزايَد,O,verb
وجاهته,وجاهته,وَجاهَة,O,noun
فلما,ف+_لما,لَمّا,O,conj
كان,كان,كان,O,verb
في,في,فِي,O,prep
جمادى,جمادى,جُمادَى,O,noun_prop
الثانية,الثانية,ثانِي,O,adj
سنة,سنة,سَنَة,O,noun
اثنتين,ٱثنتين,ٱِثْنَتانِ,O,adj
وتسعين,و+_تسعين,سَعَى,O,verb
قام,قام,قام,O,verb
على,على,عَلَى,O,prep
ابن,ابن,ٱِبْن,B-PERS,noun_prop
شرف,شرف,شَرَف,I-PERS,noun
حمية,حميه,حَمِيّ,O,adj
للشافعي,ل+_الشافعي,شافِعِيّ,B-PERS,adj
فتمقته,ف+_تمقته,مَقَت,O,verb
السلطان,السلطان,سُلْطان,O,noun
لعدم,ل+_عدم,عَدَم,O,noun
موافقته,موافقته,مُوافَقَة,O,noun
لغرضه,ل+_غرضه,غَرَض,O,noun
وكلمه,و+_كلمة,كَلِمَة,O,noun
بكلام,ب+_كلام,كَلام,O,noun
يابس,يابس,يابِس,O,adj
بل,بل,بَل,O,conj
صرح,صرح,صَرَّح,O,verb
في,في,فِي,O,prep
اول,أول,أَوَّل,O,adj
رجب,رجب,رَجَب,O,noun_prop
مع,مع,مَع,O,prep
كونه,كونه,كَوْن,O,noun
غائبا,غائبا,غائِب,O,adj
بلعنه,ب+_لعنة,لَعْنَة,O,noun
وانه,و+_أنه,أَنَّ,O,conj_sub
نقص,نقص,نَقْص,O,noun
من,من,مِن,O,prep
عينه,عينه,عَيْن,O,noun
ونحو,و+_نحو,نَحْو,O,noun
ذلك,ذلك,ذٰلِكَ,O,pron_dem
فلم,ف+_لم,لَم,O,part_neg
يحتمل,يحتمل,ٱِحْتَمَل,O,verb
هذا,هذا,هٰذا,O,pron_dem
واستمر,و+_استمر,ٱِسْتَمَرّ,O,verb
يتجلد,يتجلد,تَجَلَّد,O,verb
ويتنهد,و+_يتنهد,تَنَهَّد,O,verb
الى,إلى,إِلَى,O,prep
ان,أن,أَنَّ,O,conj_sub
غرق,غرق,غَرَق,O,noun
في,في,فِي,O,prep
صفر,صفر,صِفْر,O,noun
من,من,مِن,O,prep
التي,التي,الَّذِي,O,pron_rel
تليها,تليها,وَلِي,O,verb
ولم,و+_لم,لَم,O,part_neg
يخلف,يخلف,خَلَّف,O,verb
في,في,فِي,O,prep
مجموعه,مجموعه,مَجْمُوع,O,noun
مثله,مثله,مِثْل,O,noun
رحمه,رحمه,رَحِم,O,verb
الله,الله,اللَّه,B-MISC,noun_prop
وايانا,و+_إيانا,إِيّا,O,part
.,.,.,O,punc
