token,tokenized,lemma,ne_label,pos
واعراض,و+_أعراض,عِرْض,O,noun
عن,عن,عَن,O,prep
حب,حب,حُبّ,O,noun
الشرف,الشرف,شَرَف,O,noun
والرياسة,و+_الرياسة,رِئاسَة,O,noun
اجتمعت,اجتمعت,ٱِجْتَمَع,O,verb
به,به,بِ,O,prep
غير,غير,غَيْر,O,noun
مرة,مرة,مَرَّة,O,noun
ورايت,و+_رأيت,راوَنْد,O,verb
منه,منه,مِن,O,prep
ما,ما,ما,O,pron_rel
يسر,يسر,سَرّ,O,verb
النفس,النفس,نَفْس,O,noun
ويبهجها,و+_يبهجها,بَهِج,O,verb
ثم,ثم,ثُمَّ,O,adv
حكى,حكى,حَكَى,O,verb
عني,عني,عَن,O,prep
حكاية,حكاية,حِكايَة,O,noun
.,.,.,O,punc
