token,tokenized,lemma,ne_label,pos
الحسين,الحسين,حُسَيْن,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
علي,على,عَلَى,I-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
طالب,طالب,طالَب,I-PERS,verb
الشهاب,الشهاب,شِهاب,O,noun_prop
ابو,أبو,أَبُو,B-PERS,noun_prop
العباس,العباس,عَبّاس,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
هاشم,هاشم,هاشِم,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
الحافظ,الحافظ,حافِظ,I-PERS,noun_prop
الشمس,الشمس,شَمْس,I-PERS,noun
ابي,أبي,أَبِي,I-PERS,noun_prop
المحاسن,المحاسن,مَحاسِن,I-PERS,noun
الحسيني,الحسيني,حُسَيْنِيّ,I-PERS,noun_prop
الدمشقي,الدمشقي,دِمَشْقِيّ,O,adj
الشافعي,الشافعي,شافِعِيّ,O,adj
والد,والد,والِد,O,noun
العز,العز,عِزّ,O,noun
حمزة,حمزة,حَمْزَة,B-PERS,noun_prop
الاتي,الآتي,آتِي,I-PERS,noun
وكذا,و+_كذا,كَذا,O,conj
ابوه,أبوه,أَب,O,noun
.,.,.,O,punc
ولد,ولد,وَلَد,O,verb
سنة,سنة,سَنَة,O,noun
اثنتين,ٱثنتين,ٱِثْنَتانِ,O,adj
وثمانين,و+_ثمانين,ثَمانِي,O,noun
وسبعمائة,و+_سبعمائة,سَبْعمائَة,O,noun
وسمع,و+_سمع,سَمِع,O,verb
من,من,مِن,O,prep
ابي,أبي,أَبِي,B-PERS,noun_prop
هريرة,هريره,هَرِير,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
الذهبي,الذهبي,ذَهَبِيّ,I-PERS,adj
وابن,و+_ابن,ٱِبْن,B-PERS,noun
صديق,صديق,صِدِّيق,I-PERS,noun_prop
وابي,و+_أبي,أَبِي,B-PERS,noun_prop
العباس,العباس,عَبّاس,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الحق,الحق,حَقّ,I-PERS,noun
الحنفي,الحنفي,حَنَفِيّ,I-PERS,noun_prop
وابي,و+_أبي,أَبِي,B-PERS,noun_prop
اليسر,اليسر,يُسْر,I-PERS,noun
ابن,ابن,ٱِبْن,I-PERS,noun_prop
الصائغ,الصائغ,صائِغ,I-PERS,noun
وزينب,و+_زينب,زَيْنَب,B-PERS,noun_prop
ابنة,ابنة,ٱِبْنَة,I-PERS,noun
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عثمان,عثمان,عُثْمان,I-PERS,noun_prop
السكري,السكري,سُكَّرِيّ,I-PERS,noun
وغيرهم,و+_غيرهم,غَيْر,O,noun
الكثير,الكثير,كَثِير,O,noun
،,،,،,O,punc
وحدث,و+_حدث,حَدَث,O,noun
سمع,سمع,سَمِع,O,verb
منه,منه,مِن,O,prep
الفضلاء,الفضلاء,فاضِل,O,noun
واذن,و+_إذن,إِذْن,O,noun
بالجامع,ب+_الجامع,جامِع,O,noun
الاموي,الأموي,أُمَوِيّ,I-MISC,adj
بل,بل,بَل,O,conj
كان,كان,كان,O,verb
رئيس,رئيس,رَئِيس,O,noun
المؤذنين,المؤذنين,مُؤَذِّن,O,noun
فيه,فيه,فِي,O,prep
.,.,.,O,punc
مات,مات,مات,O,verb
بدمشق,ب+_دمشق,دِمَشْق,B-LOC,noun_prop
في,في,فِي,O,prep
سلخ,سلخ,سَلْخ,O,noun
صفر,صفر,صِفْر,O,noun
او,أو,أَو,O,conj
اول,أول,أَوَّل,O,adj
ربيع,ربيع,رَبِيع,O,noun_prop
الاول,الأول,أَوَّل,O,adj
سنة,سنة,سَنَة,O,noun
ثمان,ثمان,ثَمانِي,O,noun
واربعين,و+_أربعين,أَرْبَع,O,noun
رحمه,رحمه,رَحِم,O,verb
الله,الله,اللَّه,B-MISC,noun_prop
.,.,.,O,punc
