token,tokenized,lemma,ne_label,pos
والشاطبية,والشاطبية,والشاطبيه,O,noun_prop
،,،,،,O,punc
وكان,و+_كان,كان,O,verb
جيد,جيد,جَيِّد,O,adj
الذهن,الذهن,ذِهْن,O,noun
ذا,ذا,ذُو,O,noun
نظم,نظم,نَظْم,O,noun
كثير,كثير,كَثِير,O,noun
وفضيلة,و+_فضيلة,فَضِيلَة,O,noun
ومشاركة,و+_مشاركة,مُشارَكَة,O,noun
في,في,فِي,O,prep
العلوم,العلوم,عِلْم,O,noun
واستحضار,و+_استحضار,ٱِسْتِحْضار,O,noun
للكثير,ل+_الكثير,كَثِير,O,noun
من,من,مِن,O,prep
علوم,علوم,عِلْم,O,noun
شتى,شتى,شَتَّى,O,noun
مع,مع,مَع,O,prep
شجاعة,شجاعة,شَجاعَة,O,noun
واعتناء,و+_اعتناء,ٱِعْتِناء,O,noun
بفنون,ب+_فنون,فَنّ,O,noun
الحرب,الحرب,حَرْب,O,noun
.,.,.,O,punc
مات,مات,مات,O,verb
بالقاهرة,ب+_القاهرة,قاهِرَة,B-LOC,noun_prop
في,في,فِي,O,prep
يوم,يوم,يَوْم,O,noun
السبت,السبت,سَبَت,O,noun
سابع,سابع,سابِع,O,adj
عشر,عشر,عَشَرَة,O,noun
شوال,شوال,شُوال,O,noun
سنة,سنة,سَنَة,O,noun
تسع,تسع,تِسْع,O,adj
واربعين,و+_أربعين,أَرْبَع,O,noun
بعد,بعد,بُعْد,O,noun
ان,أن,أَنَّ,O,conj_sub
اختلط,أختلط,ٱِخْتَلَط,O,verb
من,من,مِن,O,prep
قبيل,قبيل,قُبَيْلَ,O,noun
رمضان,رمضان,رَمَضان,O,noun_prop
سنة,سنة,سَنَة,O,noun
ست,ست,سِتّ,O,noun
وصار,و+_صار,صار,O,verb
ملقى,ملقى,مُلْقَى,O,adj
لا,لا,لا,O,part_neg
يعي,يعي,وَعَى,O,verb
شيئا,شيئا,شَيْء,O,noun
رحمه,رحمه,رَحِم,O,verb
الله,الله,اللَّه,B-MISC,noun_prop
وايانا,و+_إيانا,إِيّا,O,part
.,.,.,O,punc
