token,tokenized,lemma,ne_label,pos
ثلاثين,ثلاثين,ثَلاث,O,noun
فقطنها,ف+_قطنها,قُطْن,O,noun
ولم,و+_لم,لَم,O,part_neg
يخرج,يخرج,أَخْرَج,O,verb
منها,منها,مِن,O,prep
الى,إلى,إِلَى,O,prep
المدينة,المدينة,مَدِينَة,B-LOC,noun
النبوية,النبوية,نَبَوِيّ,I-LOC,adj
،,،,،,O,punc
وبورك,و+_بورك,بَوَّر,O,verb
له,له,لِ,O,prep
في,في,فِي,O,prep
تجارته,تجارته,تِجارَة,O,noun
وابتنى,و+_أبتني,أَبَى,O,verb
بمكة,ب+_مكة,مَكَّة,B-LOC,noun_prop
دورا,دورا,دَوْر,O,noun
بل,بل,بَل,O,conj
انشا,أنشأ,أَنْشَأ,O,verb
بمنى,ب+_منى,مُنَى,B-LOC,noun_prop
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
سبع,سبع,سَبْع,O,noun
واربعين,و+_أربعين,أَرْبَع,O,noun
سبيلا,سبيلا,سَبِيل,O,noun
شركة,شركة,شَرِكَة,O,noun
بينه,بينه,بَيِّن,O,noun
وبين,و+_بين,بَيِّن,O,noun
ابن,ابن,ٱِبْن,B-PERS,noun_prop
كرسون,كرسون,كرسون,I-PERS,noun_prop
.,.,.,O,punc
ثم,ثم,ثُمَّ,O,adv
صار,صار,صار,O,verb
لورثته,ل+_ورثته,وَرِث,O,verb
بدون,ب+_دون,دُون,O,noun
شريك,شريك,شَرِيك,O,noun
،,،,،,O,punc
وكان,و+_كان,كان,O,verb
خيرا,خيرا,خَيْر,O,noun
ساكنا,ساكنا,ساكِن,O,adj
متواضعا,متواضعا,مُتَواضِع,O,adj
محبا,محبا,مُحِبّ,O,noun
في,في,فِي,O,prep
الخير,الخير,خَيْر,O,noun
واهله,و+_أهله,أَهْل,O,noun
متوددا,متوددا,متوددا,O,noun_prop
للعلماء,ل+_العلماء,عالِم,O,noun
والصالحين,و+_الصالحين,صالِح,O,adj
كثير,كثير,كَثِير,O,noun
البر,البر,بَرّ,O,noun
لهم,لهم,لِ,O,prep
حافظا,حافظا,حافَظ,O,verb
لكتاب,ل+_كتاب,كِتاب,O,noun
الله,الله,اللَّه,B-MISC,noun_prop
كثير,كثير,كَثِير,O,noun
التلاوة,التلاوة,تِلاوَة,O,noun
.,.,.,O,punc
مات,مات,مات,O,verb
فجاة,فجأة,فَجْأَةً,O,adv
في,في,فِي,O,prep
ضحى,ضحى,ضُحَى,O,noun
يوم,يوم,يَوْم,O,noun
الاربعاء,الأربعاء,أَرْبِعاء,O,noun_prop
سادس,سادس,سادِس,O,adj
شعبان,شعبان,شَعْبان,O,noun_prop
سنة,سنة,سَنَة,O,noun
تسع,تسع,تِسْع,O,adj
وستين,و+_ستين,سِتّ,O,noun
بمكة,ب+_مكة,مَكَّة,B-LOC,noun_prop
وصلى,و+_صلى,صَلَّى,O,verb
عليه,عليه,عَلَى,O,prep
بعد,بعد,بُعْد,O,noun
صلاة,صلاة,صَلاة,O,noun
العصر,العصر,عَصْر,O,noun
عند,عند,عِنْد,O,noun
باب,باب,باب,O,noun
الكعبة,الكعبة,كَعْبَة,B-LOC,noun
ودفن,و+_دفن,دَفَن,O,verb
بالمعلاة,ب+_المعلاة,مَعْلاة,O,noun
وخلف,و+_خلف,خَلَّف,O,verb
تركة,تركة,تَرِكَة,O,noun
عريضة,عريضة,عَرِيض,O,adj
واولادا,و+_أولادا,وَلَد,O,noun
وقد,و+_قد,قَدْ,O,part_verb
كثرت,كثرت,كَثُر,O,verb
مخالطتي,مخالطتي,مُخالَط,O,adj
له,له,لِ,O,prep
في,في,فِي,O,prep
المجاورة,المجاورة,مُجاوِر,O,noun
الاولى,الأولى,أُولَى,O,adj
ونعم,و+_نعم,نَعَم,O,interj
الرجل,الرجل,رَجُل,O,noun
كان,كان,كان,O,verb
رحمه,رحمه,رَحِم,O,verb
الله,الله,اللَّه,B-MISC,noun_prop
وايانا,و+_إيانا,إِيّا,O,part
.,.,.,O,punc
