"token","tokenized","lemma","ne_label","pos"
"محمد","محمد","مُحَمَّد","I-PERS","noun_prop"
"بن","بن","بِن","I-PERS","noun_prop"
"احمد","أحمد","أَحْمَد","I-PERS","noun_prop"
"العجيل","العجيل","عَجِيل","I-PERS","adj"
"الصحيحين","الصحيحين","صَحِيح","B-MISC","adj"
"وغيرهما","و+_غيرهما","غَيْر","O","noun"
"اخذه","آخذه","أَخَذ","O","verb"
"عن","عن","عَن","O","prep"
"ابيه","أبيه","أَب","O","noun"
"عن","عن","عَن","O","prep"
"النفيس","النفيس","نَفِيس","B-PERS","adj"
"سليمان","سليمان","سُلَيْمان","I-PERS","noun_prop"
"العلويثم","العلويثم","العلويثم","I-PERS","noun_prop"
"صحب","صحب","صَحِب","O","verb"
"اسماعيل","إسماعيل","إِسْماعِيل","B-PERS","noun_prop"
"بن","بن","بِن","I-PERS","noun_prop"
"ابي","أبي","أَبِي","I-PERS","noun_prop"
"بكر","بكر","بَكْر","I-PERS","noun_prop"
"بن","بن","بِن","I-PERS","noun_prop"
"الشيخ","الشيخ","شَيْخ","I-PERS","noun_prop"
"اسماعيل","إسماعيل","إِسْماعِيل","I-PERS","noun_prop"
"بن","بن","بِن","I-PERS","noun_prop"
"ابراهيم","إبراهيم","إِبْراهِيم","I-PERS","noun_prop"
"الجبرتي","الجبرتي","الجبرتي","I-PERS","noun_prop"
"ولبس","و+_لبس","لَبْس","O","noun"
"منه","منه","مِن","O","prep"
"الخرقة","الخرقة","خُرْقَة","O","noun"
"وقرا","و+_قرآ","قَرَأ","O","verb"
"عليه","عليه","عَلَى","O","prep"
"الرسالة","الرسالة","رِسالَة","B-MISC","noun"
"والعوارف","والعوارف","والعوارف","B-MISC","noun_prop"
"ونوادر","و+_نوادر","نادِرَة","B-MISC","noun"
"الاصول","الأصول","أَصْل","I-MISC","noun"
"وغيرها","و+_غيرها","غَيْر","O","noun"
"وشيخه","و+_شيخه","شَيْخ","O","noun"
"فصحبه","ف+_صحبة","صُحْبَة","O","noun"
"خلق","خلق","خَلْق","O","noun"
"وانقطع","و+_أنقطع","ٱِنْقَطَع","O","verb"
"اليه","إليه","إِلَى","O","prep"
"جماعة","جماعة","جَماعَة","O","noun"
"لسهولة","ل+_سهولة","سُهُولَة","O","noun"
"العيش","العيش","عَيْش","O","noun"
"عنده","عنده","عِنْد","O","noun"
"والرفق","و+_الرفق","رِفْقَة","O","noun"
"بهم","بهم","بِ","O","prep"
"وكان","و+_كان","كان","O","verb"
"ذا","ذا","ذُو","O","noun"
"مكارم","مكارم","مَكْرُمَة","O","noun"
"واخلاق","و+_أخلاق","خُلْق","O","noun"
"مرضية","مرضية","مَرَضِيّ","O","adj"
"ما","ما","ما","O","pron_rel"
"لم","لم","لَم","O","part_neg"
"يغضب","يغضب","أَغْضَب","O","verb"
"مع","مع","مَع","O","prep"
"رجوعه","رجوعه","رُجُوع","O","noun"
"ولكنه","و+_لكنه","لٰكِنَّ","O","conj"
"كان","كان","كان","O","verb"
"مع","مع","مَع","O","prep"
"مطالعته","مطالعته","مُطالَعَة","O","noun"
"وفهمه","و+_فهمه","فَهْم","O","noun"
"لبعض","ل+_بعض","بَعْض","O","adj"
"كلمات","كلمات","كَلِمَة","O","noun"
"القوم","القوم","قَوْم","O","noun"
"يتهور","يتهور","تَهَوَّر","O","verb"
"ويتطور","و+_يتطور","تَطَوَّر","O","verb"
"ويدعى","و+_يدعى","دَعا","O","verb"
"ما","ما","ما","O","pron_rel"
"ليس","ليس","لَيِس","O","verb"
"له","له","لِ","O","prep"
".",".",".","O","punc"
"مات","مات","مات","O","verb"
"في","في","فِي","O","prep"
"اول","أول","أَوَّل","O","adj"
"ذي","ذي","ذُو","O","noun"
"الحجة","الحجة","حُجَّة","O","noun"
"سنة","سنة","سَنَة","O","noun"
"تسع","تسع","تِسْع","O","adj"
"وسبعين","و+_سبعين","سَبْع","O","noun"
"وقيل","و+_قيل","قال","O","verb"
"سنة","سنة","سَنَة","O","noun"
"ثمان","ثمان","ثَمانِي","O","noun"
"عن","عن","عَن","O","prep"
"اربع","أربع","أَرْبَع","O","noun_prop"
"وخمسين","و+_خمسين","خَمْس","O","noun"
"ولم","و+_لم","لَم","O","part_neg"
"يتهيا","يتهيأ","تَهَيَّأ","O","verb"
"له","له","لِ","O","prep"
"كابيه","ك+_أبيه","أَب","O","noun"
"الحج","الحج","حَجّ","O","noun"
"رحمه","رحمه","رَحِم","O","verb"
"الله","الله","اللَّه","B-MISC","noun_prop"
".",".",".","O","punc"
