token,tokenized,lemma,ne_label,pos
خدمة,خدمة,خِدْمَة,O,noun
ثم,ثم,ثُمَّ,O,adv
الزمه,ألزمه,لَزِم,O,verb
الظاهر,الظاهر,ظاهِر,B-PERS,noun
بالخدمة,ب+_الخدمة,خِدْمَة,O,noun
ثم,ثم,ثُمَّ,O,adv
اخرج,أخرج,أَخْرَج,O,verb
اقطاعه,أقطاعه,قَطِيع,O,noun
وامر,و+_أمر,أَمْر,O,noun
بنفيه,ب+_نفيه,نَفْي,O,noun
لدمشق,ل+_دمشق,دِمَشْق,B-LOC,noun_prop
ورسم,و+_رسم,رَسْم,O,noun
له,له,لِ,O,prep
بدراهم,ب+_درأهم,دَرْء,O,noun
ياخذها,يأخذها,أَخَذ,O,verb
كل,كل,كُلّ,O,noun
يوم,يوم,يَوْم,O,noun
من,من,مِن,O,prep
استادارها,استادارها,استادارها,O,noun_prop
وانعم,و+_أنعم,أَنْعَم,O,noun
عليه,عليه,عَلَى,O,prep
في,في,فِي,O,prep
غضون,غضون,غُضُون,O,noun
ذلك,ذلك,ذٰلِكَ,O,pron_dem
بفرس,ب+_فرس,فَرَس,O,noun
وقماش,و+_قماش,قُماش,B-LOC,noun
وكذا,و+_كذا,كَذا,O,conj
قدم,قدم,قَدَّم,O,verb
على,على,عَلَى,O,prep
الاشرف,الأشرف,أَشْرَف,B-PERS,noun
اينال,اينال,اينال,I-PERS,noun_prop
وانعم,و+_أنعم,أَنْعَم,O,noun
عليه,عليه,عَلَى,O,prep
بذلك,ب+_ذلك,ذٰلِكَ,O,pron_dem
وباقطاع,و+_ب+_أقطاع,قَطِيع,O,noun
امرة,أمره,أَمْر,O,noun
عشرة,عشرة,عَشَرَة,O,noun
،,،,،,O,punc
واستمر,و+_استمر,ٱِسْتَمَرّ,O,verb
حتى,حتى,حَتَّى,O,prep
مات,مات,مات,O,verb
بدمشق,ب+_دمشق,دِمَشْق,B-LOC,noun_prop
في,في,فِي,O,prep
ذي,ذي,ذُو,O,noun
القعدة,القعدة,قَعْدَة,O,noun
سنة,سنة,سَنَة,O,noun
ستين,ستين,سِتّ,O,noun
ودفن,و+_دفن,دَفَن,O,verb
بمقبرة,ب+_مقبرة,مَقْبَر,O,noun
باب,باب,باب,B-MISC,noun
الفراديس,الفراديس,فِرْدَوْس,I-MISC,noun
بالقرب,ب+_القرب,قُرْب,O,noun
من,من,مِن,O,prep
قبة,قبة,قُبَّة,O,noun
الناصر,الناصر,ناصِر,B-PERS,noun_prop
فرج,فرج,فَرَج,I-PERS,noun_prop
وكان,و+_كان,كان,O,verb
قد,قد,قَدْ,O,part_verb
صاهر,صاهر,صاهَر,O,verb
شيخنا,شيخنا,شَيْخ,O,noun
على,على,عَلَى,O,prep
اكبر,أكبر,أَكْبَر,O,adj
بناته,بناته,بِنْت,O,noun
وولدت,و+_ولدت,وَلَد,O,verb
له,له,لِ,O,prep
عدة,عدة,عِدَّة,O,adj
اولاد,أولاد,وَلَد,O,noun
تاخر,تأخر,تَأَخَّر,O,verb
منهم,منهم,مِن,O,prep
الجمال,الجمال,جَمال,B-PERS,noun
المذكور,المذكور,مَذْكُور,O,adj
،,،,،,O,punc
وقد,و+_قد,قَدْ,O,part_verb
ترجمه,ترجمه,تَرْجَم,O,verb
بابسط,ب+_أبسط,أَبْسَط,B-PERS,noun
من,من,مِن,O,prep
هذا,هذا,هٰذا,O,pron_dem
وقال,و+_قال,قال,O,verb
انه,أنه,أَنَّ,O,conj_sub
كتب,كتب,كَتَب,O,verb
بخطه,ب+_خطة,خُطَّة,O,noun
الشفا,الشفا,شَفاً,O,noun
والموطا,و+_الموطأ,مَوْطَأ,O,noun
وغيرها,و+_غيرها,غَيْر,O,noun
وخس,و+_خس,خَسّ,O,noun
بالورق,ب+_الورق,وَرَق,O,noun
فلم,ف+_لم,لَم,O,part_neg
ينتفع,ينتفع,ٱِنْتَفَع,O,verb
بها,بها,بِ,O,prep
وانه,و+_أنه,أَنَّ,O,conj_sub
كان,كان,كان,O,verb
في,في,فِي,O,prep
خلقه,خلقه,خَلَق,O,verb
شدة,شدة,شِدَّة,O,noun
وزعارة,و+_زعارة,زَعارَة,O,noun
انتهى,انتهى,ٱِنْتَهَى,O,verb
.,.,.,O,punc
واتفق,و+_اتفق,ٱِتَّفَق,O,verb
ان,أن,أَنَّ,O,conj_sub
المحب,المحب,مُحِبّ,B-PERS,noun
بن,بن,بِن,B-PERS,noun_prop
الاشقر,الأشقر,أَشْقَر,I-PERS,noun
لحظ,ل+_حظ,حَظّ,O,noun
اليه,إليه,إِلَى,O,prep
وهما,و+_هما,هُما,O,pron
في,في,فِي,O,prep
مجلس,مجلس,مَجْلِس,O,noun
صهرهما,صهرهما,صِهْر,O,noun
وقد,و+_قد,قَدْ,O,part_verb
توفيت,توفيت,تَوَفَّى,O,verb
تحت,تحت,تَحْتَ,O,noun
المحب,المحب,مُحِبّ,O,noun
ابنة,ابنة,ٱِبْنَة,O,noun
لشيخنا,ل+_شيخنا,شَيْخ,O,noun
ثم,ثم,ثُمَّ,O,adv
ثانية,ثانية,ثانِي,O,adj
فقال,ف+_قال,قال,O,verb
له,له,لِ,O,prep
صاحب,صاحب,صاحِب,O,noun
الترجمة,الترجمة,تَرْجَمَة,O,noun
مالك,مالك,مالِك,B-PERS,noun
ترمقني,ترمقني,رَمَق,O,verb
اتريد,اتريد,اتريد,O,noun_prop
اخذ,أخذ,أَخَذ,O,verb
الثالثة,الثالثة,ثالِث,O,adj
واقبارها,واقبارها,واقبارها,O,noun_prop
فضحك,ف+_ضحك,ضَحِك,O,verb
الجماعة,الجماعة,جَماعَة,O,noun
.,.,.,O,punc
