token,tokenized,lemma,ne_label,pos
انه,أنه,أَنَّ,O,conj_sub
كان,كان,كان,O,verb
جسيما,جسيما,جَسِيم,O,noun
سريا,سريا,سِرِّيّ,O,adj
فخورا,فخورا,فَخُور,O,noun
له,له,لِ,O,prep
ثراء,ثراء,ثَراء,O,noun
واسع,واسع,واسِع,O,adj
ومال,و+_مال,مال,O,noun
جم,جم,جَمّ,O,noun
ورثه,ورثه,وَرِث,O,verb
وافضال,و+_أفضال,فَضْل,O,noun
كثير,كثير,كَثِير,O,noun
وفضيلة,و+_فضيلة,فَضِيلَة,O,noun
ثم,ثم,ثُمَّ,O,adv
تردد,تردد,تَرَدَّد,O,verb
لمجلس,ل+_مجلس,مَجْلِس,O,noun
المؤيد,المؤيد,مُؤَيِّد,O,noun
واختص,و+_أختص,ٱِخْتَصّ,O,verb
به,به,بِ,O,prep
مدة,مدة,مُدَّة,O,noun
الى,إلى,إِلَى,O,prep
ان,أن,أَنَّ,O,conj_sub
تنكر,تنكر,أَنْكَر,O,verb
له,له,لِ,O,prep
وضربه,و+_ضربة,ضَرْبَة,O,noun
وشهره,و+_شهره,شَهْر,O,noun
،,،,،,O,punc
الى,إلى,إِلَى,O,prep
ان,أن,أَنَّ,O,conj_sub
قال,قال,قال,O,verb
:,:,:,O,punc
فالله,ف+_الله,اللَّه,O,noun_prop
يرحمه,يرحمه,رَحِم,O,verb
ولقد,و+_ل+_قد,قَدْ,O,part_verb
شاهدنا,شاهدنا,شاهَد,O,verb
منه,منه,مِن,O,prep
كرما,كرما,كَرَّم,O,verb
جما,جما,جَمّ,O,noun
وافضالا,و+_أفضالا,فَضْل,O,noun
زائدا,زائدا,زائِد,O,noun
ومروءة,و+_مروءة,مُرُوَّة,O,noun
غزيرة,غزيرة,غَزِير,O,noun
ونعمة,و+_نعمة,نِعْمَة,O,noun
ضخمة,ضخمة,ضَخْم,O,adj
.,.,.,O,punc
