token,tokenized,lemma,ne_label,pos
وهو,و+_هو,هُوَ,O,pron
اتابك,أتأبك,تَأَبَّى,O,verb
مصر,مصر,مِصْر,B-LOC,noun_prop
مع,مع,مَع,O,prep
الاشراف,الإشراف,إِشْراف,O,noun
الى,إلى,إِلَى,O,prep
امد,أمد,أَمْبِير,B-LOC,noun
في,في,فِي,O,prep
محفة,محفة,مَحَفَّة,O,noun
ذهابا,ذهابا,ذَهاب,O,noun
وايابا,و+_إيابا,إِياب,O,noun
لضعفه,ل+_ضعفه,ضُعْف,O,noun
وبعد,و+_بعد,بُعْد,O,noun
رجوعه,رجوعه,رُجُوع,O,noun
رسم,رسم,رَسْم,O,noun
له,له,لِ,O,prep
بالاقامة,ب+_الإقامة,إِقامَة,O,noun
بطالا,بطالا,بَطّال,O,noun
ثم,ثم,ثُمَّ,O,adv
ارسل,أرسل,أَرْسَل,O,verb
لدمياط,ل+_دمياط,دُمْياط,B-LOC,noun_prop
فكانت,ف+_كانت,كان,O,verb
منيته,منيته,مَنَى,O,verb
بها,بها,بِ,O,prep
في,في,فِي,O,prep
ذي,ذي,ذُو,O,noun
الحجة,الحجة,حُجَّة,O,noun
سنة,سنة,سَنَة,O,noun
احدى,إحدى,أَحَد,O,noun
واربعين,و+_أربعين,أَرْبَع,O,noun
،,،,،,O,punc
وكان,و+_كان,كان,O,verb
جليلا,جليلا,جَلِيل,O,noun
شجاعا,شجاعا,شُجاع,O,adj
مقداما,مقداما,مِقْدام,O,noun
عارفا,عارفا,عارِف,O,noun
سيوسا,سيوسا,سيوسا,O,noun_prop
وافر,وافر,وافِر,O,adj
الحرمة,الحرمة,حُرْمَة,O,noun
متجملا,متجملا,متجملا,O,noun_prop
في,في,فِي,O,prep
ملبسه,ملبسه,مَلْبَس,O,noun
ومركبه,و+_مركبة,مَرْكَبَة,O,noun
مليح,مليح,مَلِيح,O,adj
الوجه,الوجه,وَجْه,O,noun
منور,منور,مُنَوَّر,O,adj
الشيبة,الشيبة,شَيْبَة,O,noun
حلو,حلو,حُلْو,O,noun
الكلام,الكلام,كَلام,O,noun
والمحاضرة,و+_المحاضرة,مُحاضَرَة,O,noun
نالته,نالته,نال,O,verb
السعادة,السعادة,سَعادَة,O,noun
في,في,فِي,O,prep
نيابته,نيابته,نِيابَة,O,noun
لدمشق,ل+_دمشق,دِمَشْق,B-LOC,noun_prop
وطالت,و+_طالت,طال,O,verb
ايامه,أيامه,يَوْم,O,noun
،,،,،,O,punc
وعمر,و+_عمر,عُمَر,O,noun_prop
بها,بها,بِ,O,prep
عدة,عدة,عِدَّة,O,adj
املاك,أملاك,مِلْك,O,noun
بل,بل,بَل,O,conj
انشا,أنشأ,أَنْشَأ,O,verb
بخانقاه,بخانقاه,بخانقاه,B-LOC,noun_prop
سرياقوس,سرياقوس,سرياقوس,B-LOC,noun_prop
مدرسة,مدرسة,مَدْرَسَة,O,noun
بها,بها,بِ,O,prep
خطبة,خطبة,خُطْبَة,O,noun
،,،,،,O,punc
وكان,و+_كان,كان,O,verb
فراغه,فراغه,فَراغ,O,noun
منها,منها,مِن,O,prep
سنة,سنة,سَنَة,O,noun
ست,ست,سِتّ,O,noun
وعشرين,و+_عشرين,عِشْرُون,O,noun
وخلف,و+_خلف,خَلَّف,O,verb
ابنة,ابنة,ٱِبْنَة,O,noun
يقال,يقال,قال,O,verb
انها,أنها,أَنَّ,O,conj_sub
ليست,ليست,لَيِس,O,verb
بذاك,ب+_ذاك,ذاكَ,O,pron_dem
انفدت,أنفدت,أَنْفَد,O,verb
غالب,غالب,غالِب,O,noun
اوقاف,أوقاف,وَقْف,O,noun
مدرسة,مدرسة,مَدْرَسَة,O,noun
ابيها,أبيها,أَب,O,noun
ونحوها,و+_نحوها,نَحْو,O,noun
في,في,فِي,O,prep
الانهماك,الانهماك,ٱِنْهِماك,O,noun
ونحوه,و+_نحوه,نَحْو,O,noun
وما,و+_ما,ما,O,pron_rel
ماتت,ماتت,مات,O,verb
حتى,حتى,حَتَّى,O,prep
صارت,صارت,صار,O,verb
عبرة,عبرة,عِبْرَة,O,noun
من,من,مِن,O,prep
الحاجة,الحاجة,حاجَة,O,noun
والهيئة,و+_الهيئة,هَيْئَة,O,noun
المزرية,المزرية,مُزْرِي,O,noun
وكانت,و+_كانت,كان,O,verb
وفاتها,وفاتها,وَفاة,O,noun
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
اثنتين,ٱثنتين,ٱِثْنَتانِ,O,adj
وتسعين,و+_تسعين,سَعَى,O,verb
رحمه,رحمه,رَحِم,O,verb
الله,الله,اللَّه,B-MISC,noun_prop
وعفا,و+_عفا,عَفا,O,verb
عنها,عنها,عَن,O,prep
.,.,.,O,punc
