token,tokenized,lemma,ne_label,pos
ونظم,و+_نظم,نَظَّم,O,verb
رشيق,رشيق,رَشِيق,O,adj
رقيق,رقيق,رَقِيق,O,adj
،,،,،,O,punc
وقد,و+_قد,قَدْ,O,part_verb
حج,حج,حَجّ,O,noun
في,في,فِي,O,prep
غضون,غضون,غُضُون,O,noun
اقامته,أقامته,أَقام,O,verb
بدمياط,ب+_دمياط,دُمْياط,B-LOC,noun_prop
في,في,فِي,O,prep
ابهة,أبهه,أَبَه,O,verb
تامة,تامة,تامّ,O,noun
وختن,و+_ختن,خَتْن,O,noun
اولاده,أولاده,وَلَد,O,noun
وكان,و+_كان,كان,O,verb
السلطان,السلطان,سُلْطان,O,noun
فمن,ف+_من,مِن,O,prep
دونه,دونه,دُون,O,noun
هناك,هناك,هُناكَ,O,adv
،,،,،,O,punc
وحرص,و+_حرص,حَرِص,O,verb
على,على,عَلَى,O,prep
الاجتماع,الاجتماع,ٱِجْتِماع,O,noun
بي,بي,بِي,O,abbrev
حين,حين,حِين,O,noun
كان,كان,كان,O,verb
بالقاهرة,ب+_القاهرة,قاهِرَة,B-LOC,noun_prop
فما,ف+_ما,ما,O,part_neg
قدر,قدر,قَدْر,O,noun
،,،,،,O,punc
نعم,نعم,نَعَم,O,interj
حصل,حصل,حَصَل,O,verb
بعض,ب+_عض,عَضّ,O,noun
تصانيفي,تصانيفي,تَصْنِيف,O,noun
وبلغني,و+_بلغني,بَلَغ,O,verb
مزيد,مزيد,مَزِيد,O,noun
اغتباطه,اغتباطه,ٱِغْتِباط,O,noun
بذلك,ب+_ذلك,ذٰلِكَ,O,pron_dem
.,.,.,O,punc
مات,مات,مات,O,verb
بدمياط,ب+_دمياط,دُمْياط,O,noun_prop
بالانحدار,ب+_الانحدار,ٱِنْحِدار,B-LOC,noun
في,في,فِي,O,prep
يوم,يوم,يَوْم,O,noun
الخميس,الخميس,خَمِيس,O,noun_prop
ثامن,ثامن,ثامِن,O,adj
عشر,عشر,عَشَرَة,O,noun
المحرم,المحرم,مُحَرَّم,O,adj
سنة,سنة,سَنَة,O,noun
اثنتين,ٱثنتين,ٱِثْنَتانِ,O,adj
وتسعين,و+_تسعين,سَعَى,O,verb
وورد,و+_ورد,وَرَد,O,verb
الخبر,الخبر,خُبَر,O,noun_prop
بذلك,ب+_ذلك,ذٰلِكَ,O,pron_dem
بعد,بعد,بُعْد,O,noun
يومين,يومين,يَوْم,O,noun
فتوجه,ف+_توجه,وَجَّه,O,verb
الاتابك,الاتابك,الاتابك,B-PERS,noun_prop
والزمام,و+_الزمام,زِمام,B-PERS,noun
لاحضاره,ل+_إحضاره,إِحْضار,O,noun
ودفن,و+_دفن,دَفَن,O,verb
عند,عند,عِنْد,O,noun
ابيه,أبيه,أَب,O,noun
بتربة,ب+_تربة,تُرْبَة,O,noun
قانباي,قانباي,قانباي,B-LOC,noun_prop
وخلف,و+_خلف,خَلَّف,O,verb
بضعة,بضعة,بِضْع,O,noun
عشر,عشر,عَشَرَة,O,noun
ولدا,ولدا,وَلَد,O,verb
من,من,مِن,O,prep
امهات,أمهات,أُمّ,O,noun
شتى,شتى,شَتَّى,O,noun
منهم,منهم,مِن,O,prep
اناث,إناث,إِناث,O,noun
ثلاث,ثلاث,ثَلاث,O,adj
اكبرهن,أكبرهن,كَبَر,O,verb
خديجة,خديجة,خَدِيجَة,B-PERS,noun_prop
مات,مات,مات,O,verb
منهن,منهن,مِن,O,prep
في,في,فِي,O,prep
الطاعون,الطاعون,طاعُون,O,noun
واحدة,واحدة,واحِد,O,noun
ومن,و+_من,مِن,O,prep
الذكور,الذكور,ذَكَر,O,noun
ستة,ستة,سِتّ,O,adj
واكبر,و+_أكبر,أَكْبَر,O,noun_prop
الذكور,الذكور,ذَكَر,O,noun
عمر,عمر,عُمَر,B-PERS,noun_prop
وكتبا,و+_كتبا,كِتاب,O,noun
كثيرة,كثيرة,كَثِير,O,noun
وقرر,و+_قرر,قَرَّر,O,verb
له,له,لِ,O,prep
تصوف,تصوف,تَصَوُّف,O,noun_prop
بالازبكية,ب+_الأزبكية,أُزْبَكِيّ,B-LOC,adj
رحمه,رحمه,رَحِم,O,verb
الله,الله,اللَّه,B-MISC,noun_prop
وعوضه,و+_عوضه,عَوَّض,O,verb
الجنة,الجنة,جَنَّة,O,noun
.,.,.,O,punc
